PP,lon,lat
132.0125693,-106.5,-12.5
130.0865319,-106.5,-13.5
129.1999739,-106.5,-14.5
125.9761652,-106.5,-15.5
119.6979964,-106.5,-16.5
112.5039327,-106.5,-17.5
101.1766302,-106.5,-18.5
87.1602472,-106.5,-19.5
177.2472584,-106.5,-2.5
72.52025865,-106.5,-20.5
59.23350359,-106.5,-21.5
51.1644667,-106.5,-22.5
47.02746902,-106.5,-23.5
46.17637308,-106.5,-24.5
47.34986436,-106.5,-25.5
50.37619179,-106.5,-26.5
52.87832699,-106.5,-27.5
54.16663866,-106.5,-28.5
55.54007459,-106.5,-29.5
162.665188,-106.5,-3.5
58.40186329,-106.5,-30.5
64.4637335,-106.5,-31.5
76.62757019,-106.5,-32.5
89.36786069,-106.5,-33.5
97.44753722,-106.5,-34.5
103.4825708,-106.5,-35.5
107.1238352,-106.5,-36.5
109.9013864,-106.5,-37.5
109.8376047,-106.5,-38.5
106.5687936,-106.5,-39.5
156.4593484,-106.5,-4.5
102.8562032,-106.5,-40.5
98.24963281,-106.5,-41.5
94.00625539,-106.5,-42.5
90.52657131,-106.5,-43.5
85.61299797,-106.5,-44.5
81.02098876,-106.5,-45.5
76.7886313,-106.5,-46.5
71.2035032,-106.5,-47.5
68.10368217,-106.5,-48.5
68.45332418,-106.5,-49.5
152.0140246,-106.5,-5.5
70.02690683,-106.5,-50.5
72.49987762,-106.5,-51.5
70.41396314,-106.5,-52.5
67.54654393,-106.5,-53.5
64.80855668,-106.5,-54.5
63.12077457,-106.5,-55.5
60.4393759,-106.5,-56.5
59.5870492,-106.5,-57.5
58.18512133,-106.5,-58.5
55.90181961,-106.5,-59.5
149.0328553,-106.5,-6.5
54.11517215,-106.5,-60.5
46.05915893,-106.5,-61.5
39.45179088,-106.5,-62.5
37.48291151,-106.5,-63.5
33.44608917,-106.5,-64.5
30.27152687,-106.5,-65.5
31.54661756,-106.5,-66.5
31.20147988,-106.5,-67.5
27.02749065,-106.5,-68.5
21.77651502,-106.5,-69.5
146.271951,-106.5,-7.5
18.06703661,-106.5,-70.5
25.87354528,-106.5,-71.5
42.2370437,-106.5,-72.5
73.03251184,-106.5,-73.5
145.0431615,-106.5,-8.5
142.2764932,-106.5,-9.5
182.0231136,-106.5,0.5
154.6923602,-106.5,1.5
118.5329907,-106.5,10.5
115.7348617,-106.5,11.5
111.1027564,-106.5,12.5
106.0371905,-106.5,13.5
106.5126281,-106.5,14.5
111.7724887,-106.5,15.5
121.1117267,-106.5,16.5
142.4194187,-106.5,17.5
219.6361044,-106.5,18.5
447.8415322,-106.5,19.5
139.1389668,-106.5,2.5
363.9717851,-106.5,20.5
438.1534062,-106.5,21.5
546.5045857,-106.5,22.5
127.595227,-106.5,3.5
114.0302318,-106.5,4.5
102.4644911,-106.5,5.5
102.4884531,-106.5,6.5
109.6445697,-106.5,7.5
14.99326636,-106.5,74.5
22.73383398,-106.5,76.5
8.756664696,-106.5,78.5
115.9317523,-106.5,8.5
117.4222798,-106.5,9.5
210.3353283,-107.5,-0.5
204.6192878,-107.5,-1.5
137.3491384,-107.5,-10.5
134.1243386,-107.5,-11.5
130.6342377,-107.5,-12.5
128.5676389,-107.5,-13.5
127.1664232,-107.5,-14.5
124.2059587,-107.5,-15.5
118.1208691,-107.5,-16.5
109.8826003,-107.5,-17.5
98.93856387,-107.5,-18.5
85.07120661,-107.5,-19.5
176.8517791,-107.5,-2.5
71.27624666,-107.5,-20.5
58.57746916,-107.5,-21.5
50.83179296,-107.5,-22.5
46.17844347,-107.5,-23.5
45.53153009,-107.5,-24.5
47.01168411,-107.5,-25.5
50.12304042,-107.5,-26.5
52.95193823,-107.5,-27.5
54.33672294,-107.5,-28.5
55.20653957,-107.5,-29.5
161.0006434,-107.5,-3.5
57.45111112,-107.5,-30.5
63.00216686,-107.5,-31.5
73.98817611,-107.5,-32.5
86.78375689,-107.5,-33.5
94.87639697,-107.5,-34.5
101.5006693,-107.5,-35.5
107.329675,-107.5,-36.5
109.2888842,-107.5,-37.5
108.8909178,-107.5,-38.5
106.1159919,-107.5,-39.5
154.6419121,-107.5,-4.5
103.091995,-107.5,-40.5
98.45865886,-107.5,-41.5
93.93847854,-107.5,-42.5
90.91801567,-107.5,-43.5
87.07306951,-107.5,-44.5
82.24286935,-107.5,-45.5
77.61977028,-107.5,-46.5
71.91075323,-107.5,-47.5
69.12377125,-107.5,-48.5
69.46233762,-107.5,-49.5
150.2330847,-107.5,-5.5
71.93148475,-107.5,-50.5
73.19361765,-107.5,-51.5
71.39608879,-107.5,-52.5
67.50876777,-107.5,-53.5
65.2553077,-107.5,-54.5
63.36869777,-107.5,-55.5
60.34192195,-107.5,-56.5
58.73824618,-107.5,-57.5
57.40406128,-107.5,-58.5
55.93920071,-107.5,-59.5
146.7497712,-107.5,-6.5
53.52669088,-107.5,-60.5
46.52547814,-107.5,-61.5
40.93320075,-107.5,-62.5
37.86625455,-107.5,-63.5
33.97054161,-107.5,-64.5
31.25447789,-107.5,-65.5
32.15622095,-107.5,-66.5
32.51855251,-107.5,-67.5
26.28090653,-107.5,-68.5
20.8038546,-107.5,-69.5
144.8748947,-107.5,-7.5
17.56789769,-107.5,-70.5
25.45483437,-107.5,-71.5
41.24949705,-107.5,-72.5
91.43792977,-107.5,-73.5
143.8910362,-107.5,-8.5
141.6063879,-107.5,-9.5
182.588727,-107.5,0.5
155.5383204,-107.5,1.5
115.6342786,-107.5,10.5
113.7364415,-107.5,11.5
109.3637462,-107.5,12.5
105.3033809,-107.5,13.5
105.5700042,-107.5,14.5
109.9549709,-107.5,15.5
117.2860814,-107.5,16.5
135.1181431,-107.5,17.5
163.4568041,-107.5,18.5
178.8800946,-107.5,19.5
139.2519057,-107.5,2.5
208.7967958,-107.5,20.5
222.9972314,-107.5,21.5
284.8343909,-107.5,22.5
598.8482282,-107.5,23.5
128.1775179,-107.5,3.5
114.6843323,-107.5,4.5
102.8364638,-107.5,5.5
101.1050218,-107.5,6.5
106.9188466,-107.5,7.5
112.1446953,-107.5,8.5
115.0234535,-107.5,9.5
210.7995761,-108.5,-0.5
203.6194151,-108.5,-1.5
136.5436697,-108.5,-10.5
132.8082418,-108.5,-11.5
129.3602004,-108.5,-12.5
127.0202239,-108.5,-13.5
125.6305837,-108.5,-14.5
122.4617119,-108.5,-15.5
116.1904817,-108.5,-16.5
107.0618858,-108.5,-17.5
96.35188731,-108.5,-18.5
83.26027415,-108.5,-19.5
175.3246671,-108.5,-2.5
69.40394972,-108.5,-20.5
58.26910491,-108.5,-21.5
50.82480718,-108.5,-22.5
46.02756512,-108.5,-23.5
44.93457739,-108.5,-24.5
46.72658565,-108.5,-25.5
50.0649369,-108.5,-26.5
53.45796525,-108.5,-27.5
54.9500517,-108.5,-28.5
55.16952129,-108.5,-29.5
159.3076873,-108.5,-3.5
56.17331807,-108.5,-30.5
62.24824186,-108.5,-31.5
73.1794858,-108.5,-32.5
83.85449722,-108.5,-33.5
90.94597855,-108.5,-34.5
99.14203984,-108.5,-35.5
106.5640542,-108.5,-36.5
108.5347588,-108.5,-37.5
107.9669481,-108.5,-38.5
105.5473704,-108.5,-39.5
152.7544927,-108.5,-4.5
103.0145002,-108.5,-40.5
98.43933566,-108.5,-41.5
94.18201308,-108.5,-42.5
91.06316122,-108.5,-43.5
87.41226312,-108.5,-44.5
82.36671201,-108.5,-45.5
77.79934985,-108.5,-46.5
72.65843326,-108.5,-47.5
70.16016456,-108.5,-48.5
70.09461561,-108.5,-49.5
148.7239685,-108.5,-5.5
72.90810397,-108.5,-50.5
73.67594527,-108.5,-51.5
71.92598205,-108.5,-52.5
68.14496615,-108.5,-53.5
65.59483994,-108.5,-54.5
64.15337834,-108.5,-55.5
61.01143411,-108.5,-56.5
58.99157957,-108.5,-57.5
56.65439754,-108.5,-58.5
56.11967614,-108.5,-59.5
145.7845781,-108.5,-6.5
52.76355541,-108.5,-60.5
47.24507814,-108.5,-61.5
42.33461652,-108.5,-62.5
38.32170933,-108.5,-63.5
34.3252076,-108.5,-64.5
32.06122109,-108.5,-65.5
32.9047946,-108.5,-66.5
31.67175299,-108.5,-67.5
26.17967525,-108.5,-68.5
19.841693,-108.5,-69.5
143.844845,-108.5,-7.5
17.47217542,-108.5,-70.5
22.60568687,-108.5,-71.5
44.33627997,-108.5,-72.5
74.9698544,-108.5,-73.5
142.3625801,-108.5,-8.5
139.9142637,-108.5,-9.5
183.9371227,-108.5,0.5
156.2351898,-108.5,1.5
113.5770579,-108.5,10.5
112.3019278,-108.5,11.5
108.7556922,-108.5,12.5
105.0287725,-108.5,13.5
105.7587357,-108.5,14.5
109.6112825,-108.5,15.5
116.086414,-108.5,16.5
128.9534446,-108.5,17.5
143.6890358,-108.5,18.5
150.6312475,-108.5,19.5
140.0822215,-108.5,2.5
170.1310987,-108.5,20.5
185.0257921,-108.5,21.5
208.4605061,-108.5,22.5
376.2995629,-108.5,23.5
738.2342507,-108.5,24.5
129.0246349,-108.5,3.5
115.1948703,-108.5,4.5
103.4551278,-108.5,5.5
99.71540474,-108.5,6.5
104.0194666,-108.5,7.5
14.90919664,-108.5,74.5
109.9293649,-108.5,8.5
112.6225457,-108.5,9.5
210.5971334,-109.5,-0.5
202.2786989,-109.5,-1.5
134.7352043,-109.5,-10.5
131.00986,-109.5,-11.5
128.4677534,-109.5,-12.5
125.5714741,-109.5,-13.5
123.5979123,-109.5,-14.5
120.4596084,-109.5,-15.5
114.0600298,-109.5,-16.5
105.8730409,-109.5,-17.5
94.96196256,-109.5,-18.5
82.10110329,-109.5,-19.5
174.2212864,-109.5,-2.5
68.64370903,-109.5,-20.5
56.98258898,-109.5,-21.5
49.9425375,-109.5,-22.5
45.27157418,-109.5,-23.5
44.54090018,-109.5,-24.5
46.76063056,-109.5,-25.5
49.96838181,-109.5,-26.5
55.75747658,-109.5,-27.5
55.56979562,-109.5,-28.5
54.85105995,-109.5,-29.5
157.2471723,-109.5,-3.5
55.68757482,-109.5,-30.5
61.60194205,-109.5,-31.5
72.97276722,-109.5,-32.5
82.40336706,-109.5,-33.5
89.49775045,-109.5,-34.5
98.22161416,-109.5,-35.5
105.2424889,-109.5,-36.5
107.8470474,-109.5,-37.5
107.4208056,-109.5,-38.5
106.0232085,-109.5,-39.5
151.3117521,-109.5,-4.5
103.0354555,-109.5,-40.5
98.8290379,-109.5,-41.5
94.98806768,-109.5,-42.5
92.35467636,-109.5,-43.5
87.65855471,-109.5,-44.5
83.76223913,-109.5,-45.5
78.28956587,-109.5,-46.5
73.16634495,-109.5,-47.5
71.26440004,-109.5,-48.5
71.52256543,-109.5,-49.5
147.2618975,-109.5,-5.5
73.17023853,-109.5,-50.5
74.19349427,-109.5,-51.5
71.59497508,-109.5,-52.5
67.99980071,-109.5,-53.5
65.51541503,-109.5,-54.5
63.69432048,-109.5,-55.5
60.50473314,-109.5,-56.5
58.51680722,-109.5,-57.5
56.53556855,-109.5,-58.5
55.7658199,-109.5,-59.5
144.5617132,-109.5,-6.5
52.86289762,-109.5,-60.5
47.5395058,-109.5,-61.5
43.09748625,-109.5,-62.5
39.32522507,-109.5,-63.5
34.96922711,-109.5,-64.5
32.46144057,-109.5,-65.5
32.79993673,-109.5,-66.5
28.90458325,-109.5,-67.5
22.97699734,-109.5,-68.5
19.5373731,-109.5,-69.5
142.1761638,-109.5,-7.5
17.47702681,-109.5,-70.5
22.92304839,-109.5,-71.5
41.13695123,-109.5,-72.5
46.52001467,-109.5,-73.5
140.2458609,-109.5,-8.5
137.9896984,-109.5,-9.5
184.0953352,-109.5,0.5
155.2537393,-109.5,1.5
112.1089972,-109.5,10.5
110.7791202,-109.5,11.5
107.6916612,-109.5,12.5
105.7296186,-109.5,13.5
105.8796505,-109.5,14.5
108.4214984,-109.5,15.5
113.812747,-109.5,16.5
122.8737489,-109.5,17.5
134.0882206,-109.5,18.5
141.6422426,-109.5,19.5
139.9884872,-109.5,2.5
154.2595144,-109.5,20.5
188.458616,-109.5,21.5
227.3340245,-109.5,22.5
489.5736371,-109.5,24.5
129.5714369,-109.5,3.5
115.6687895,-109.5,4.5
104.8747094,-109.5,5.5
99.3350878,-109.5,6.5
102.709426,-109.5,7.5
14.15365668,-109.5,73.5
108.7999381,-109.5,8.5
111.7403493,-109.5,9.5
228.1703521,-11.5,-0.5
227.991198,-11.5,-1.5
102.2867056,-11.5,-10.5
96.08972006,-11.5,-11.5
94.63380924,-11.5,-12.5
96.61608174,-11.5,-13.5
101.1346646,-11.5,-14.5
105.7120584,-11.5,-15.5
107.0369255,-11.5,-16.5
102.8081907,-11.5,-17.5
97.88130347,-11.5,-18.5
93.08525408,-11.5,-19.5
205.2181412,-11.5,-2.5
87.21629084,-11.5,-20.5
81.43682342,-11.5,-21.5
76.46460032,-11.5,-22.5
74.29410627,-11.5,-23.5
73.38079778,-11.5,-24.5
74.6639125,-11.5,-25.5
76.70456163,-11.5,-26.5
79.48697106,-11.5,-27.5
83.42237941,-11.5,-28.5
87.81580905,-11.5,-29.5
196.6412746,-11.5,-3.5
93.34420806,-11.5,-30.5
98.9882661,-11.5,-31.5
105.0665359,-11.5,-32.5
114.9096079,-11.5,-33.5
127.0252648,-11.5,-34.5
141.6941266,-11.5,-35.5
174.6383234,-11.5,-36.5
223.4508426,-11.5,-37.5
244.3606453,-11.5,-38.5
241.3991099,-11.5,-39.5
189.274826,-11.5,-4.5
232.6142276,-11.5,-40.5
209.7143968,-11.5,-41.5
186.9988261,-11.5,-42.5
173.1061346,-11.5,-43.5
154.4551292,-11.5,-44.5
120.1465386,-11.5,-45.5
106.1895248,-11.5,-46.5
95.43299401,-11.5,-47.5
90.95018828,-11.5,-48.5
91.56693373,-11.5,-49.5
165.054039,-11.5,-5.5
92.27793895,-11.5,-50.5
88.40665688,-11.5,-51.5
75.10901955,-11.5,-52.5
60.77052598,-11.5,-53.5
52.20192702,-11.5,-54.5
46.45296271,-11.5,-55.5
41.06196476,-11.5,-56.5
40.83820131,-11.5,-57.5
40.11317493,-11.5,-58.5
30.74706713,-11.5,-59.5
144.5567035,-11.5,-6.5
23.69512728,-11.5,-60.5
24.99119405,-11.5,-61.5
26.64072172,-11.5,-62.5
28.34874985,-11.5,-63.5
28.35646981,-11.5,-64.5
26.16665073,-11.5,-65.5
21.88597903,-11.5,-66.5
20.42923911,-11.5,-67.5
21.97006117,-11.5,-68.5
24.05856868,-11.5,-69.5
132.195221,-11.5,-7.5
31.49837315,-11.5,-70.5
123.7723258,-11.5,-8.5
112.4785725,-11.5,-9.5
181.7754203,-11.5,0.5
138.7655557,-11.5,1.5
125.0463569,-11.5,2.5
273.5894559,-11.5,29.5
131.3018763,-11.5,3.5
304.6165715,-11.5,30.5
208.1581698,-11.5,31.5
173.7491779,-11.5,32.5
164.9503651,-11.5,33.5
168.7112249,-11.5,34.5
183.3450224,-11.5,35.5
215.353221,-11.5,36.5
235.4135097,-11.5,37.5
253.7831698,-11.5,38.5
253.0556906,-11.5,39.5
149.1427133,-11.5,4.5
257.6515807,-11.5,40.5
277.8591761,-11.5,41.5
285.9109693,-11.5,42.5
273.4486643,-11.5,43.5
276.4631811,-11.5,44.5
265.0861906,-11.5,45.5
263.4175675,-11.5,46.5
270.1174142,-11.5,47.5
299.133787,-11.5,48.5
292.7482463,-11.5,49.5
300.6678432,-11.5,5.5
308.4318938,-11.5,50.5
369.0866644,-11.5,51.5
354.2426876,-11.5,52.5
328.3973269,-11.5,53.5
288.4628672,-11.5,54.5
273.0666683,-11.5,55.5
259.4913784,-11.5,56.5
245.7225193,-11.5,57.5
249.7364301,-11.5,58.5
247.110655,-11.5,59.5
238.5596587,-11.5,60.5
237.5898284,-11.5,61.5
244.6365667,-11.5,62.5
263.8079523,-11.5,63.5
226.5528926,-11.5,64.5
185.7671862,-11.5,65.5
160.7061283,-11.5,66.5
116.8333355,-11.5,67.5
118.899626,-11.5,68.5
134.4553902,-11.5,69.5
140.0341011,-11.5,70.5
122.6597554,-11.5,71.5
129.4547551,-11.5,72.5
133.2549238,-11.5,73.5
115.4720827,-11.5,74.5
53.4821934,-11.5,75.5
33.38164922,-11.5,76.5
28.29709169,-11.5,77.5
28.95361717,-11.5,78.5
31.0157427,-11.5,79.5
27.5338176,-11.5,80.5
210.3124079,-110.5,-0.5
200.8399564,-110.5,-1.5
133.3831366,-110.5,-10.5
129.7087197,-110.5,-11.5
127.2855438,-110.5,-12.5
124.1762976,-110.5,-13.5
121.5641157,-110.5,-14.5
118.3334384,-110.5,-15.5
112.1834663,-110.5,-16.5
104.4642471,-110.5,-17.5
94.2648527,-110.5,-18.5
80.86600654,-110.5,-19.5
173.4705198,-110.5,-2.5
66.80984803,-110.5,-20.5
55.56541671,-110.5,-21.5
48.21266955,-110.5,-22.5
44.04923073,-110.5,-23.5
43.81034602,-110.5,-24.5
45.98948907,-110.5,-25.5
49.29048031,-110.5,-26.5
52.86543487,-110.5,-27.5
54.03315601,-110.5,-28.5
53.77628702,-110.5,-29.5
156.1943133,-110.5,-3.5
55.48355013,-110.5,-30.5
60.74326888,-110.5,-31.5
70.93971629,-110.5,-32.5
79.12429631,-110.5,-33.5
87.33974467,-110.5,-34.5
97.30400416,-110.5,-35.5
103.378373,-110.5,-36.5
106.548936,-110.5,-37.5
107.5316518,-110.5,-38.5
106.4353019,-110.5,-39.5
149.9336594,-110.5,-4.5
103.5124181,-110.5,-40.5
99.79450608,-110.5,-41.5
95.83555214,-110.5,-42.5
92.95742357,-110.5,-43.5
88.29185011,-110.5,-44.5
83.45778848,-110.5,-45.5
78.77480105,-110.5,-46.5
73.40200796,-110.5,-47.5
72.85517349,-110.5,-48.5
73.54627345,-110.5,-49.5
146.3750777,-110.5,-5.5
74.20065997,-110.5,-50.5
74.59537867,-110.5,-51.5
72.32851887,-110.5,-52.5
68.73506037,-110.5,-53.5
66.30954884,-110.5,-54.5
63.33790442,-110.5,-55.5
59.81782787,-110.5,-56.5
57.47339947,-110.5,-57.5
56.13932678,-110.5,-58.5
54.77564984,-110.5,-59.5
143.9201611,-110.5,-6.5
52.82394892,-110.5,-60.5
47.82292946,-110.5,-61.5
43.33432302,-110.5,-62.5
40.48528028,-110.5,-63.5
36.76211104,-110.5,-64.5
32.71632823,-110.5,-65.5
32.17781345,-110.5,-66.5
27.13537952,-110.5,-67.5
23.00035987,-110.5,-68.5
19.00521211,-110.5,-69.5
141.3204251,-110.5,-7.5
17.15643393,-110.5,-70.5
20.48663036,-110.5,-71.5
29.26195203,-110.5,-72.5
21.80976765,-110.5,-73.5
139.540807,-110.5,-8.5
136.7765282,-110.5,-9.5
182.6002732,-110.5,0.5
154.2844844,-110.5,1.5
112.4269932,-110.5,10.5
110.1597996,-110.5,11.5
106.561398,-110.5,12.5
105.1323082,-110.5,13.5
105.5666884,-110.5,14.5
108.0813761,-110.5,15.5
111.9572987,-110.5,16.5
118.8036213,-110.5,17.5
127.2301479,-110.5,18.5
133.9433584,-110.5,19.5
139.7812182,-110.5,2.5
151.6915334,-110.5,20.5
199.9164193,-110.5,21.5
356.451761,-110.5,22.5
365.7416213,-110.5,23.5
624.7281199,-110.5,26.5
129.6947156,-110.5,3.5
117.4512568,-110.5,4.5
105.1370858,-110.5,5.5
99.6370601,-110.5,6.5
102.1004819,-110.5,7.5
13.48855662,-110.5,73.5
107.8599207,-110.5,8.5
111.7037514,-110.5,9.5
208.349974,-111.5,-0.5
200.5118263,-111.5,-1.5
132.2129988,-111.5,-10.5
128.5945639,-111.5,-11.5
125.9937105,-111.5,-12.5
122.704458,-111.5,-13.5
120.0502359,-111.5,-14.5
116.6540701,-111.5,-15.5
110.2181557,-111.5,-16.5
102.0862845,-111.5,-17.5
92.82446019,-111.5,-18.5
79.45845673,-111.5,-19.5
173.3110771,-111.5,-2.5
65.47895036,-111.5,-20.5
55.02062908,-111.5,-21.5
47.80112232,-111.5,-22.5
43.53918944,-111.5,-23.5
42.73117433,-111.5,-24.5
44.43595821,-111.5,-25.5
47.04504337,-111.5,-26.5
50.12368417,-111.5,-27.5
51.4664484,-111.5,-28.5
52.35229552,-111.5,-29.5
155.3730094,-111.5,-3.5
54.40024141,-111.5,-30.5
59.53027833,-111.5,-31.5
67.82398831,-111.5,-32.5
76.40203775,-111.5,-33.5
86.07495878,-111.5,-34.5
96.08781635,-111.5,-35.5
102.8647827,-111.5,-36.5
106.0275174,-111.5,-37.5
107.1793088,-111.5,-38.5
106.2687187,-111.5,-39.5
148.7145591,-111.5,-4.5
103.3169178,-111.5,-40.5
99.61621626,-111.5,-41.5
96.85056724,-111.5,-42.5
93.44988569,-111.5,-43.5
89.37526246,-111.5,-44.5
83.54119494,-111.5,-45.5
78.09220435,-111.5,-46.5
73.54458203,-111.5,-47.5
73.43307505,-111.5,-48.5
75.04813637,-111.5,-49.5
145.0967783,-111.5,-5.5
75.38152284,-111.5,-50.5
75.3428755,-111.5,-51.5
72.05881853,-111.5,-52.5
69.06050634,-111.5,-53.5
66.25294118,-111.5,-54.5
62.60728616,-111.5,-55.5
58.97220841,-111.5,-56.5
56.97290255,-111.5,-57.5
54.90125032,-111.5,-58.5
54.11174722,-111.5,-59.5
142.5386831,-111.5,-6.5
53.12604282,-111.5,-60.5
47.70812748,-111.5,-61.5
43.06693285,-111.5,-62.5
41.16738681,-111.5,-63.5
38.5595235,-111.5,-64.5
33.92567835,-111.5,-65.5
32.13507793,-111.5,-66.5
26.57704748,-111.5,-67.5
21.81673457,-111.5,-68.5
19.08182371,-111.5,-69.5
140.36325,-111.5,-7.5
16.46096642,-111.5,-70.5
18.14066214,-111.5,-71.5
26.52059227,-111.5,-72.5
85.2276997,-111.5,-73.5
138.3942317,-111.5,-8.5
135.698772,-111.5,-9.5
182.4323195,-111.5,0.5
154.6663535,-111.5,1.5
111.8709739,-111.5,10.5
110.0030611,-111.5,11.5
106.4795761,-111.5,12.5
105.5933356,-111.5,13.5
105.3186127,-111.5,14.5
106.683727,-111.5,15.5
111.5551705,-111.5,16.5
116.5514589,-111.5,17.5
124.9649455,-111.5,18.5
129.5697835,-111.5,19.5
140.1643737,-111.5,2.5
143.5166782,-111.5,20.5
177.8519387,-111.5,21.5
286.4600257,-111.5,22.5
601.2060283,-111.5,23.5
675.4282263,-111.5,27.5
129.2417343,-111.5,3.5
118.4004272,-111.5,4.5
106.4299057,-111.5,5.5
99.64833481,-111.5,6.5
101.2543065,-111.5,7.5
16.35991882,-111.5,73.5
17.31153528,-111.5,76.5
0.878721246,-111.5,79.5
106.8528283,-111.5,8.5
111.3207917,-111.5,9.5
205.7247117,-112.5,-0.5
198.780132,-112.5,-1.5
130.6907659,-112.5,-10.5
127.006944,-112.5,-11.5
123.642942,-112.5,-12.5
121.0329751,-112.5,-13.5
118.2871535,-112.5,-14.5
115.0774154,-112.5,-15.5
109.2911297,-112.5,-16.5
101.0390113,-112.5,-17.5
91.27507503,-112.5,-18.5
79.14118716,-112.5,-19.5
172.6517549,-112.5,-2.5
66.07126551,-112.5,-20.5
55.58010018,-112.5,-21.5
47.15782884,-112.5,-22.5
42.57648822,-112.5,-23.5
41.72361535,-112.5,-24.5
42.86870991,-112.5,-25.5
44.59982712,-112.5,-26.5
47.02655242,-112.5,-27.5
49.16688964,-112.5,-28.5
50.75252099,-112.5,-29.5
154.5773198,-112.5,-3.5
52.79276089,-112.5,-30.5
58.46371634,-112.5,-31.5
66.13211259,-112.5,-32.5
75.50574281,-112.5,-33.5
87.92019466,-112.5,-34.5
97.83804446,-112.5,-35.5
104.0201479,-112.5,-36.5
106.7953104,-112.5,-37.5
107.2847824,-112.5,-38.5
106.3592542,-112.5,-39.5
148.2588141,-112.5,-4.5
102.8053971,-112.5,-40.5
99.62100535,-112.5,-41.5
96.95944267,-112.5,-42.5
93.91761107,-112.5,-43.5
89.34682476,-112.5,-44.5
83.12959905,-112.5,-45.5
78.89529887,-112.5,-46.5
74.97384971,-112.5,-47.5
73.78768137,-112.5,-48.5
76.08199668,-112.5,-49.5
144.1916645,-112.5,-5.5
75.84514692,-112.5,-50.5
75.97759759,-112.5,-51.5
72.48131254,-112.5,-52.5
68.77521126,-112.5,-53.5
66.75308147,-112.5,-54.5
62.16444275,-112.5,-55.5
58.36217681,-112.5,-56.5
56.26486451,-112.5,-57.5
54.26112666,-112.5,-58.5
54.05673874,-112.5,-59.5
141.3201849,-112.5,-6.5
52.58127058,-112.5,-60.5
47.30565696,-112.5,-61.5
42.87638172,-112.5,-62.5
41.56910827,-112.5,-63.5
39.12203104,-112.5,-64.5
34.74392631,-112.5,-65.5
32.4229848,-112.5,-66.5
27.38915737,-112.5,-67.5
22.04743922,-112.5,-68.5
18.87274824,-112.5,-69.5
139.1705088,-112.5,-7.5
15.79205968,-112.5,-70.5
16.91436072,-112.5,-71.5
25.33328961,-112.5,-72.5
128.3503627,-112.5,-73.5
137.2102452,-112.5,-8.5
134.6477837,-112.5,-9.5
180.4911851,-112.5,0.5
154.875693,-112.5,1.5
110.0683859,-112.5,10.5
109.4678676,-112.5,11.5
106.6842346,-112.5,12.5
106.1259077,-112.5,13.5
104.4120632,-112.5,14.5
104.6215858,-112.5,15.5
110.2641175,-112.5,16.5
114.760706,-112.5,17.5
119.4023401,-112.5,18.5
124.7352392,-112.5,19.5
141.3102467,-112.5,2.5
134.8927382,-112.5,20.5
156.8440605,-112.5,21.5
196.7369727,-112.5,22.5
449.1567499,-112.5,23.5
824.7411158,-112.5,24.5
878.3366662,-112.5,25.5
130.510267,-112.5,3.5
120.221127,-112.5,4.5
107.4707555,-112.5,5.5
99.18372004,-112.5,6.5
99.67132906,-112.5,7.5
17.31465143,-112.5,73.5
0.960436464,-112.5,79.5
105.0329213,-112.5,8.5
109.6655192,-112.5,9.5
204.6089425,-113.5,-0.5
196.8752131,-113.5,-1.5
128.970598,-113.5,-10.5
125.3992138,-113.5,-11.5
122.2886348,-113.5,-12.5
119.5917205,-113.5,-13.5
116.6810415,-113.5,-14.5
113.8204645,-113.5,-15.5
108.0270755,-113.5,-16.5
99.37004464,-113.5,-17.5
89.42291019,-113.5,-18.5
78.7622608,-113.5,-19.5
171.4001331,-113.5,-2.5
65.98811933,-113.5,-20.5
55.39531119,-113.5,-21.5
46.76096884,-113.5,-22.5
41.89803201,-113.5,-23.5
41.15626453,-113.5,-24.5
41.79757857,-113.5,-25.5
43.28391409,-113.5,-26.5
45.31704495,-113.5,-27.5
47.34992994,-113.5,-28.5
49.66546798,-113.5,-29.5
152.9891763,-113.5,-3.5
51.69601368,-113.5,-30.5
57.55652069,-113.5,-31.5
65.60948218,-113.5,-32.5
76.03363893,-113.5,-33.5
87.44468924,-113.5,-34.5
96.91568937,-113.5,-35.5
103.7338315,-113.5,-36.5
106.671565,-113.5,-37.5
106.8955367,-113.5,-38.5
105.5648057,-113.5,-39.5
147.0970266,-113.5,-4.5
102.3045131,-113.5,-40.5
99.35972683,-113.5,-41.5
97.08816427,-113.5,-42.5
92.79702598,-113.5,-43.5
88.4833463,-113.5,-44.5
83.1852022,-113.5,-45.5
79.23894793,-113.5,-46.5
76.38934261,-113.5,-47.5
75.25281755,-113.5,-48.5
76.66726391,-113.5,-49.5
143.1617349,-113.5,-5.5
78.45081896,-113.5,-50.5
78.43563278,-113.5,-51.5
73.1489992,-113.5,-52.5
69.12175297,-113.5,-53.5
66.64330945,-113.5,-54.5
61.81170307,-113.5,-55.5
58.06835891,-113.5,-56.5
56.04669993,-113.5,-57.5
54.23072258,-113.5,-58.5
53.6588329,-113.5,-59.5
140.1035794,-113.5,-6.5
51.54685188,-113.5,-60.5
47.06451051,-113.5,-61.5
42.50899854,-113.5,-62.5
41.32786847,-113.5,-63.5
39.45552254,-113.5,-64.5
34.84241409,-113.5,-65.5
33.41673972,-113.5,-66.5
28.45960342,-113.5,-67.5
23.22445623,-113.5,-68.5
